Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090434,-,-,-,43.93,-78.9,0,157,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2016,1,1,0,30,-1.8,0,0,0,4,-3.4000000000000004,0,0,0,0,88.75,118.34,0.72,999,0.8,263,4.2,0.0000,0.0000
2016,1,1,1,30,-2.2,0,0,0,4,-3.8000000000000003,0,0,0,0,88.92,129.12,0.72,998,0.8,261,4.2,0.0000,0.0000
2016,1,1,2,30,-2.2,0,0,0,4,-3.9000000000000004,0,0,0,0,88.2,139.71,0.72,998,0.8,259,4.2,0.0000,0.0000
2016,1,1,3,30,-1.9000000000000001,0,0,0,4,-3.6,0,0,0,0,88.09,149.44,0.72,998,0.9,258,4.2,0.0000,0.0000
2016,1,1,4,30,-1.5,0,0,0,8,-3.2,0,0,0,0,88.25,156.83,0.72,997,0.9,257,4.4,0.0000,0.0000
2016,1,1,5,30,-1.2000000000000002,0,0,0,8,-2.8000000000000003,0,0,0,0,89.08,158.99,0.72,997,0.8,256,4.7,0.0000,0.0000
2016,1,1,6,30,-1.2000000000000002,0,0,0,4,-2.6,0,0,0,0,89.91,154.49,0.72,997,0.8,256,4.9,0.0000,0.0000
2016,1,1,7,30,-1.5,0,0,0,4,-2.8000000000000003,0,0,0,0,90.82000000000001,145.96,0.72,996,0.8,257,5,0.0000,0.0000
2016,1,1,8,30,-2.1,0,0,0,4,-3.4000000000000004,0,0,0,0,91.04,135.79,0.72,996,0.7000000000000001,258,5,0.0000,0.0000
2016,1,1,9,30,-2.6,0,0,0,4,-4.1000000000000005,0,0,0,0,89.7,125.07000000000001,0.72,996,0.6000000000000001,259,5,0.0000,0.0000
