Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090434,-,-,-,43.93,-78.9,0,157,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2007,1,1,0,30,1.9000000000000001,0,0,0,7,0.6000000000000001,0,0,0,0,91.08,118.31,0.12,994,2.8000000000000003,109,7,0.0000,0.0000
2007,1,1,1,30,2.1,0,0,0,6,1.1,0,0,0,0,93.4,129.09,0.12,992,2.9000000000000004,113,6.6000000000000005,0.0000,0.0000
2007,1,1,2,30,2.4000000000000004,0,0,0,6,1.6,0,0,0,0,94.51,139.68,0.12,990,3,116,6.5,0.0000,0.0000
2007,1,1,3,30,2.6,0,0,0,6,1.9000000000000001,0,0,0,0,95.26,149.42000000000002,0.12,988,3,123,6.2,0.0000,0.0000
2007,1,1,4,30,3.2,0,0,0,6,2.3000000000000003,0,0,0,0,93.60000000000001,156.81,0.12,987,2.8000000000000003,147,5.5,0.0000,0.0000
2007,1,1,5,30,4.1000000000000005,0,0,0,6,3.1,0,0,0,0,92.96000000000001,158.98,0.12,987,2.4000000000000004,181,5.800000000000001,0.0000,0.0000
2007,1,1,6,30,4.9,0,0,0,7,4.2,0,0,0,0,95.18,154.5,0.12,986,1.7000000000000002,199,6.4,0.0000,0.0000
2007,1,1,7,30,5.2,0,0,0,4,4.7,0,0,0,0,96.9,145.97,0.12,986,1.3,204,6.300000000000001,0.0000,0.0000
2007,1,1,8,30,5.6000000000000005,0,0,0,3,5.1000000000000005,0,0,0,0,96.86,135.8,0.12,985,1.4000000000000001,211,6.7,0.0000,0.0000
2007,1,1,9,30,5.7,0,0,0,3,5.7,0,0,0,0,100,125.08,0.12,986,1.5,216,6.4,0.0000,0.0000
2007,1,1,10,30,5.4,0,0,0,0,5.4,0,0,0,0,100,114.33,0.12,986,1.5,220,5.800000000000001,0.0000,0.0000
2007,1,1,11,30,5,0,0,0,0,5,0,0,0,0,100,103.86,0.12,987,1.4000000000000001,225,5.7,0.0000,0.0000
2007,1,1,12,30,4.7,0,0,0,0,4.4,0,0,0,0,98.21000000000001,93.97,0.12,987,1.3,229,5.4,0.0000,0.0000
2007,1,1,13,30,4.6000000000000005,28,395,64,0,4,28,395,0,64,96.01,84.83,0.12,987,1.2000000000000002,230,5.1000000000000005,0.0000,0.0000
2007,1,1,14,30,4.7,48,666,195,0,3.9000000000000004,48,666,0,195,94.71000000000001,77.25,0.12,987,1.1,232,4.800000000000001,9.3712,7.1720
2007,1,1,15,30,5.1000000000000005,58,777,306,0,4.1000000000000005,58,777,0,306,92.94,71.4,0.12,987,1.1,238,4.800000000000001,15.4669,11.9552
2007,1,1,16,30,5.9,64,821,374,7,4.5,158,203,7,234,90.63,67.83,0.12,987,1.1,245,4.7,12.2064,9.4761
2007,1,1,17,30,6.7,65,829,389,4,4.800000000000001,16,0,7,16,87.77,66.93,0.12,987,1.2000000000000002,248,4.6000000000000005,0.8408,0.6533
2007,1,1,18,30,6.9,63,804,353,4,4.7,55,0,7,55,86.12,68.82000000000001,0.12,987,1.2000000000000002,251,4.6000000000000005,2.8450,2.2063
2007,1,1,19,30,6.2,59,720,267,4,4.2,56,0,0,56,87.07000000000001,73.27,0.12,987,1.2000000000000002,256,4.5,2.7817,2.1441
2007,1,1,20,30,4.800000000000001,47,550,144,4,3.3000000000000003,45,0,0,45,90.04,79.81,0.12,987,1.2000000000000002,259,4.3,2.1451,1.6350
2007,1,1,21,30,3.6,17,176,24,4,2.3000000000000003,5,0,7,5,90.98,87.8,0.12,988,1.2000000000000002,262,4.5,0.0000,0.0000
2007,1,1,22,30,2.7,0,0,0,4,1.6,0,0,0,0,92.58,97.44,0.12,988,1.1,263,4.7,0.0000,0.0000
